da	when; as; as, at the same time as	conjunction	65	core conjunction core_500 core_1000 core_2000
krone	crown; headdress; currency	noun	66	core noun core_500 core_1000 core_2000
mange	mangen; plural of mangen	adjective	67	core adjective core_500 core_1000 core_2000
her	here	adverb	68	core adverb core_500 core_1000 core_2000
deres	their	pronoun	69	core pronoun core_500 core_1000 core_2000
gang	walking; walk; the act of walking, a walk	noun	70	core noun core_500 core_1000 core_2000
tid	time	noun	71	core noun core_500 core_1000 core_2000
måtte	must; have to; got to	verb	72	core verb core_500 core_1000 core_2000
give	to give	verb	73	core verb core_500 core_1000 core_2000
mod	toward; towards; to	preposition	74	core preposition core_500 core_1000 core_2000
end	than	conjunction	75	core conjunction core_500 core_1000 core_2000
finde	find; to find; think	verb	76	core verb core_500 core_1000 core_2000
hvad	what; which; what, which	pronoun	77	core pronoun core_500 core_1000 core_2000
kun	only	adverb	78	core adverb core_500 core_1000 core_2000
ind	in	adverb	79	core adverb core_500 core_1000 core_2000
stå	stand; to stand; be	verb	80	core verb core_500 core_1000 core_2000
du	thou; you; thou, you	pronoun	81	core pronoun core_500 core_1000 core_2000
blandt	among	preposition	82	core preposition core_500 core_1000 core_2000
lang	long	adjective	83	core adjective core_500 core_1000 core_2000
første	first; former; the former	adjective	84	core adjective core_500 core_1000 core_2000
under	underneath; below; during	preposition	85	core preposition core_500 core_1000 core_2000
så	so that; so	conjunction	86	core conjunction core_500 core_1000 core_2000
sted	place; spot; passage	noun	87	core noun core_500 core_1000 core_2000
land	country; countryside; country, countryside	noun	88	core noun core_500 core_1000 core_2000
hans	han; genitive of han	pronoun	89	core pronoun core_500 core_1000 core_2000
selv	self; -self; self, -self	pronoun	90	core pronoun core_500 core_1000 core_2000
barn	child; human; offspring	noun	91	core noun core_500 core_1000 core_2000
procent	percent	noun	92	core noun core_500 core_1000 core_2000
fordi	because	conjunction	93	core conjunction core_500 core_1000 core_2000
jo	as you know; after all; obviously	adverb	94	core adverb core_500 core_1000 core_2000
derfor	therefore; for this, for that, for it	adverb	95	core adverb core_500 core_1000 core_2000
lige	just; recently; just, recently	adverb	96	core adverb core_500 core_1000 core_2000
sammen	together	adverb	97	core adverb core_500 core_1000 core_2000
sen	late; belated; tardy	adjective	98	core adjective core_500 core_1000 core_2000
sidste	last; latest; latter	adjective	99	core adjective core_500 core_1000 core_2000
mand	man; husband	noun	100	core noun core_500 core_1000 core_2000
selv	even	adverb	101	core adverb core_500 core_1000 core_2000
ingen	no; no one; nobody	pronoun	102	core pronoun core_500 core_1000 core_2000
mellem	between; among	preposition	103	core preposition core_500 core_1000 core_2000
sætte	put; place; set	verb	104	core verb core_500 core_1000 core_2000
vise	show; to show; mathematics	verb	105	core verb core_500 core_1000 core_2000
holde	hold; to hold; keep	verb	106	core verb core_500 core_1000 core_2000
lidt	liked	adjective	107	core adjective core_500 core_1000 core_2000
om	whether; if; even if	conjunction	108	core conjunction core_500 core_1000 core_2000
bruge	use; to use	verb	109	core verb core_500 core_1000 core_2000
lille	small; little; slight	adjective	110	core adjective core_500 core_1000 core_2000
tidlig	early	adjective	111	core adjective core_500 core_1000 core_2000
hver	every; each; every, each	pronoun	112	core pronoun core_500 core_1000 core_2000
samme	same; equal; said	adjective	113	core adjective core_500 core_1000 core_2000
mene	mean; to mean; think	verb	114	core verb core_500 core_1000 core_2000
både		adverb	115	core adverb core_500 core_1000 core_2000
del	part; portion; part, portion	noun	116	core noun core_500 core_1000 core_2000
med		adverb	117	core adverb core_500 core_1000 core_2000
gammel	old	adjective	118	core adjective core_500 core_1000 core_2000
nok	enough; probably; yet	adverb	119	core adverb core_500 core_1000 core_2000
kommune	municipality	noun	120	core noun core_500 core_1000 core_2000
liden	little; small; little, small	adjective	121	core adjective core_500 core_1000 core_2000
mens	while; when; while, when	conjunction	122	core conjunction core_500 core_1000 core_2000
dog	however	adverb	123	core adverb core_500 core_1000 core_2000
for	because; for, because	conjunction	124	core conjunction core_500 core_1000 core_2000
skrive	write; medium; to write	verb	125	core verb core_500 core_1000 core_2000
bare	just; simply; only	adverb	126	core adverb core_500 core_1000 core_2000
hos	at; at X's abode; in X's view	preposition	127	core preposition core_500 core_1000 core_2000
høj	high; tall; loud	adjective	128	core adjective core_500 core_1000 core_2000
menneske	human; human being; man	noun	129	core noun core_500 core_1000 core_2000
ligge	lie; to lie; be	verb	130	core verb core_500 core_1000 core_2000
replik		noun	131	core noun core_500 core_1000 core_2000
tilbage	back; left; remaining	adverb	132	core adverb core_500 core_1000 core_2000
ske	be; happen; occur	verb	133	core verb core_500 core_1000 core_2000
igen	again	adverb	134	core adverb core_500 core_1000 core_2000
siden	since; later; afterwards	adverb	135	core adverb core_500 core_1000 core_2000
sag	matter; affair; matter, affair	noun	136	core noun core_500 core_1000 core_2000
regering	politics; government	noun	137	core noun core_500 core_1000 core_2000
eksempel	example; instance; illustration	noun	138	core noun core_500 core_1000 core_2000
frem	forward; toward; forward, toward	adverb	139	core adverb core_500 core_1000 core_2000
verden	world	noun	140	core noun core_500 core_1000 core_2000
måske	perhaps; possibly; maybe	adverb	141	core adverb core_500 core_1000 core_2000
sådan	like that; so much; about	adverb	142	core adverb core_500 core_1000 core_2000
folk	people; person; people, persons	noun	143	core noun core_500 core_1000 core_2000
vide	know; to know ); widen	verb	144	core verb core_500 core_1000 core_2000
lave	make; create; construct	verb	145	core verb core_500 core_1000 core_2000
uden	without; except for; but	preposition	146	core preposition core_500 core_1000 core_2000
tale	speech; to make a speech; speak	verb	147	core verb core_500 core_1000 core_2000
endnu	yet	adverb	148	core adverb core_500 core_1000 core_2000
egen	own; private; peculiar	adjective	149	core adjective core_500 core_1000 core_2000
ung	young	adjective	150	core adjective core_500 core_1000 core_2000
hvordan	how	adverb	151	core adverb core_500 core_1000 core_2000
problem		noun	152	core noun core_500 core_1000 core_2000
spille	play; music; game	verb	153	core verb core_500 core_1000 core_2000
side	viewpoint; viewpoint an opinion or attitude; page	noun	154	core noun core_500 core_1000 core_2000
uge	week	noun	155	core noun core_500 core_1000 core_2000
årig		adjective	156	core adjective core_500 core_1000 core_2000
vej	road; way; route	noun	157	core noun core_500 core_1000 core_2000
minut	minute	noun	158	core noun core_500 core_1000 core_2000
penge	money	noun	159	core noun core_500 core_1000 core_2000
vores	our; ours; our, ours	pronoun	160	core pronoun core_500 core_1000 core_2000
ned	down; downwards; down, downwards	adverb	161	core adverb core_500 core_1000 core_2000
fortælle	tell; report; to tell, to report	verb	162	core verb core_500 core_1000 core_2000
rigtig	right; proper; correct	adjective	163	core adjective core_500 core_1000 core_2000
tro	believe; to believe; think	verb	164	core verb core_500 core_1000 core_2000
kamp	battle; struggle; battle, struggle	noun	165	core noun core_500 core_1000 core_2000
klar	clear; bright; plain	adjective	166	core adjective core_500 core_1000 core_2000
kvinde	woman; A woman	noun	167	core noun core_500 core_1000 core_2000
ifølge	according to; accordance; in accordance with	preposition	168	core preposition core_500 core_1000 core_2000
liv	life; waist; middle	noun	169	core noun core_500 core_1000 core_2000
omkring	around; about	preposition	170	core preposition core_500 core_1000 core_2000
virksomhed	company; enterprise; corporation	noun	171	core noun core_500 core_1000 core_2000
politisk	politics; political	adjective	172	core adjective core_500 core_1000 core_2000
by	town; city; town, city	noun	173	core noun core_500 core_1000 core_2000
lægge	lay; to lay; put	verb	174	core verb core_500 core_1000 core_2000
stadig	constantly; continuously; continually	adverb	175	core adverb core_500 core_1000 core_2000
forhold	relation; relationship; proportion	noun	176	core noun core_500 core_1000 core_2000
først	first; firstly; first, firstly	adverb	177	core adverb core_500 core_1000 core_2000
måde	method; way; method, way	noun	178	core noun core_500 core_1000 core_2000
mulighed	possibility; opportunity; chance	noun	179	core noun core_500 core_1000 core_2000
arbejde	work; work, to do a specific task	verb	180	core verb core_500 core_1000 core_2000
gennem	through; during; through, during	preposition	181	core preposition core_500 core_1000 core_2000
lade	let; leave; have	verb	182	core verb core_500 core_1000 core_2000
arbejde	work; physics	noun	183	core noun core_500 core_1000 core_2000
grund	reason; motive; site	noun	184	core noun core_500 core_1000 core_2000
over	across; asunder; in two	adverb	185	core adverb core_500 core_1000 core_2000
allerede	already	adverb	186	core adverb core_500 core_1000 core_2000
begynde	start; begin; commence	verb	187	core verb core_500 core_1000 core_2000
samtidig	also; in addition; furthermore	adverb	188	core adverb core_500 core_1000 core_2000
politi	police	noun	189	core noun core_500 core_1000 core_2000
køre	drive; to drive; ride	verb	190	core verb core_500 core_1000 core_2000
bog	book; beechnut; beech mast	noun	191	core noun core_500 core_1000 core_2000
skabe	create; make; to create, make	verb	192	core verb core_500 core_1000 core_2000
vælge	choose; to choose; select	verb	193	core verb core_500 core_1000 core_2000
da	surely; then; then, at that time	adverb	194	core adverb core_500 core_1000 core_2000
område	area; region; territory	noun	195	core noun core_500 core_1000 core_2000
måned	month	noun	196	core noun core_500 core_1000 core_2000
sidde	sit; to sit; be	verb	197	core verb core_500 core_1000 core_2000
altså		adverb	198	core adverb core_500 core_1000 core_2000
gerne	with; pleasure; gladly	adverb	199	core adverb core_500 core_1000 core_2000
par	pair; couple; golf	noun	200	core noun core_500 core_1000 core_2000
svær	difficult; hard; stiff	adjective	201	core adjective core_500 core_1000 core_2000
min	mine; my	pronoun	202	core pronoun core_500 core_1000 core_2000
række	row; line; rank	noun	203	core noun core_500 core_1000 core_2000
aldrig	never	adverb	204	core adverb core_500 core_1000 core_2000
netop	precisely; very; precisely [this]	adverb	205	core adverb core_500 core_1000 core_2000
følge	follow; to follow; logical	verb	206	core verb core_500 core_1000 core_2000
altid	always	adverb	207	core adverb core_500 core_1000 core_2000
skole	school	noun	208	core noun core_500 core_1000 core_2000
plads	place; seat; position	noun	209	core noun core_500 core_1000 core_2000
amerikansk	American; Americas; United States of America	adjective	210	core adjective core_500 core_1000 core_2000
familie	family; taxonomy	noun	211	core noun core_500 core_1000 core_2000
betyde	mean; to mean	verb	212	core verb core_500 core_1000 core_2000
høre	hear; to hear; learn	verb	213	core verb core_500 core_1000 core_2000
vigtig	important	adjective	214	core adjective core_500 core_1000 core_2000
går	i går; yesterday; gårs dato	noun	215	core noun core_500 core_1000 core_2000
næste	next; following; the following	adjective	216	core adjective core_500 core_1000 core_2000
slå	beat; hit; knock	verb	217	core verb core_500 core_1000 core_2000
klokke	bell; doorbell; time	noun	218	core noun core_500 core_1000 core_2000
million	a million	noun	219	core noun core_500 core_1000 core_2000
pris	price; fare; cost	noun	220	core noun core_500 core_1000 core_2000
nemlig	that is; that is to say; that is, that is to say	adverb	221	core adverb core_500 core_1000 core_2000
historie	history; story; affair	noun	222	core noun core_500 core_1000 core_2000
tænke	think; to think; believe	verb	223	core verb core_500 core_1000 core_2000
ting	thing; assembly; parliament	noun	224	core noun core_500 core_1000 core_2000
bil	car; automobile; car, automobile	noun	225	core noun core_500 core_1000 core_2000
møde	meet; encounter; to meet, encounter	verb	226	core verb core_500 core_1000 core_2000
kende	know; recognise; ved	verb	227	core verb core_500 core_1000 core_2000
forskellig	different	adjective	228	core adjective core_500 core_1000 core_2000
få	few	adjective	229	core adjective core_500 core_1000 core_2000
syne	inspect; car; vehicle	verb	230	core verb core_500 core_1000 core_2000
film	movie; motion picture; a movie, a film, motion picture	noun	231	core noun core_500 core_1000 core_2000
sende	send; to send	verb	232	core verb core_500 core_1000 core_2000
falde	fall; to fall; drop	verb	233	core verb core_500 core_1000 core_2000
hus	house; building; block of flats	noun	234	core noun core_500 core_1000 core_2000
formand	chairman; head; chairman, head	noun	235	core noun core_500 core_1000 core_2000
burde	ought	verb	236	core verb core_500 core_1000 core_2000
hendes	hun; her; possessive of hun, meaning her	pronoun	237	core pronoun core_500 core_1000 core_2000
samle	collect; gather; assemble	verb	238	core verb core_500 core_1000 core_2000
direktør	director	noun	239	core noun core_500 core_1000 core_2000
aften	evening; night	noun	240	core noun core_500 core_1000 core_2000
parti	lot; quantity; batch	noun	241	core noun core_500 core_1000 core_2000
rundt	round; around; round, around	adverb	242	core adverb core_500 core_1000 core_2000
spørgsmål	question	noun	243	core noun core_500 core_1000 core_2000
inden	before; at a point reached earlier	preposition	244	core preposition core_500 core_1000 core_2000
medlem	member	noun	245	core noun core_500 core_1000 core_2000
mulig	possible; feasible; possible, feasible	adjective	246	core adjective core_500 core_1000 core_2000
jeg	self; psychology; I	noun	247	core noun core_500 core_1000 core_2000
økonomisk	economic; financial; economic, financial	adjective	248	core adjective core_500 core_1000 core_2000
hurtig	quick; rapid; fast	adjective	249	core adjective core_500 core_1000 core_2000
købe	buy; purchase; bribe	verb	250	core verb core_500 core_1000 core_2000
alt		adverb	251	core adverb core_500 core_1000 core_2000
dansker	Dane	noun	252	core noun core_500 core_1000 core_2000
stærk	strong; hot; spicy	adjective	253	core adjective core_500 core_1000 core_2000
vinde	win; gain; achieve	verb	254	core verb core_500 core_1000 core_2000
næsten	nearly; almost; all but	adverb	255	core adverb core_500 core_1000 core_2000
særlig	special; particular	adjective	256	core adjective core_500 core_1000 core_2000
betale	pay; to pay	verb	257	core verb core_500 core_1000 core_2000
leve	live; alive; to live, be alive	verb	258	core verb core_500 core_1000 core_2000
enkelt	enkel; neuter singular of enkel; single	adjective	259	core adjective core_500 core_1000 core_2000
handle	act; trade; shop	verb	260	core verb core_500 core_1000 core_2000
ellers	otherwise	adverb	261	core adverb core_500 core_1000 core_2000
nå	reach; to reach; have time	verb	262	core verb core_500 core_1000 core_2000
vente	wait; expect	verb	263	core verb core_500 core_1000 core_2000
heller	hellere; obsolete spelling of hellere; either	adverb	264	core adverb core_500 core_1000 core_2000
hold	team; class; distance	noun	265	core noun core_500 core_1000 core_2000
ønske	wish; to wish	verb	266	core verb core_500 core_1000 core_2000
blot	only; merely; only, merely	adverb	267	core adverb core_500 core_1000 core_2000
selskab	company; firm; company, firm	noun	268	core noun core_500 core_1000 core_2000
dermed	thus	adverb	269	core adverb core_500 core_1000 core_2000
samt	and; also; plus	conjunction	270	core conjunction core_500 core_1000 core_2000
cirka	circa; approximately; circa, approximately	adverb	271	core adverb core_500 core_1000 core_2000
fald	fall; decrease; decline	noun	272	core noun core_500 core_1000 core_2000
stige	rise; ascend; increase	verb	273	core verb core_500 core_1000 core_2000
gruppe	group; unit; team	noun	274	core noun core_500 core_1000 core_2000
lov	law; permission; praise	noun	275	core noun core_500 core_1000 core_2000
kalde	call; to call, to refer to	verb	276	core verb core_500 core_1000 core_2000
billede	picture; image; picture, image	noun	277	core noun core_500 core_1000 core_2000
faktisk	actual; real; actual, real	adjective	278	core adjective core_500 core_1000 core_2000
mål	language; speech; word	noun	279	core noun core_500 core_1000 core_2000
lyde	sound; to sound, to be realized; to sound	verb	280	core verb core_500 core_1000 core_2000
især	especially; particularly; especially, particularly	adverb	281	core adverb core_500 core_1000 core_2000
videre	farther; further; farther, further	adverb	282	core adverb core_500 core_1000 core_2000
international	foreign	adjective	283	core adjective core_500 core_1000 core_2000
stille	put; place; stand	verb	284	core verb core_500 core_1000 core_2000
offentlig	public	adjective	285	core adjective core_500 core_1000 core_2000
ord	word	noun	286	core noun core_500 core_1000 core_2000
time	hour; lesson; class	noun	287	core noun core_500 core_1000 core_2000
forsøge	try; attempt	verb	288	core verb core_500 core_1000 core_2000
læse	read; to read; study	verb	289	core verb core_500 core_1000 core_2000
bag	behind	preposition	290	core preposition core_500 core_1000 core_2000
politiker	politics; politician	noun	291	core noun core_500 core_1000 core_2000
gælde	hold good; valid; to hold good, be valid	verb	292	core verb core_500 core_1000 core_2000
føre	lead; guide; to lead, guide	verb	293	core verb core_500 core_1000 core_2000
alligevel	nonetheless; nevertheless; nonetheless, nevertheless	adverb	294	core adverb core_500 core_1000 core_2000
ofte	often; frequently; often, frequently	adverb	295	core adverb core_500 core_1000 core_2000
brug	use; application; use, application	noun	296	core noun core_500 core_1000 core_2000
kort	short; brief	adjective	297	core adjective core_500 core_1000 core_2000
bank	only used in certain expressions; knock; beating	noun	298	core noun core_500 core_1000 core_2000
person	character; figure; people	noun	299	core noun core_500 core_1000 core_2000
nær	near; close	adjective	300	core adjective core_500 core_1000 core_2000
udvikling	development; generation; advance	noun	301	core noun core_500 core_1000 core_2000
resultat	result	noun	302	core noun core_500 core_1000 core_2000
trække	pull; drag; haul	verb	303	core verb core_500 core_1000 core_2000
leder	leader; manager; head	noun	304	core noun core_500 core_1000 core_2000
forbindelse	connection; contact person; chemistry	noun	305	core noun core_500 core_1000 core_2000
sikre	ensure; make sure; to ensure, make sure	verb	306	core verb core_500 core_1000 core_2000
navn	name; reputation	noun	307	core noun core_500 core_1000 core_2000
øvrig	other; remaining; other, remaining	adjective	308	core adjective core_500 core_1000 core_2000
hvorfor	wherefore; why; wherefore, why	adverb	309	core adverb core_500 core_1000 core_2000
siden	since	preposition	310	core preposition core_500 core_1000 core_2000
løb	run; run, the act of running; race	noun	311	core noun core_500 core_1000 core_2000
form	shape; mould; tin	noun	312	core noun core_500 core_1000 core_2000
forklare	explain; to explain	verb	313	core verb core_500 core_1000 core_2000
uden		adverb	314	core adverb core_500 core_1000 core_2000
fast	firm; solid; tight	adjective	315	core adjective core_500 core_1000 core_2000
ganske	quite	adverb	316	core adverb core_500 core_1000 core_2000
ansætte	hire; employ; appoint	verb	317	core verb core_500 core_1000 core_2000
før	before	preposition	318	core preposition core_500 core_1000 core_2000
hvem	who; that; who, that	pronoun	319	core pronoun core_500 core_1000 core_2000
grad	degree; academic degree	noun	320	core noun core_500 core_1000 core_2000
hård	hard; tough; severe	adjective	321	core adjective core_500 core_1000 core_2000
sikker	safe; secure; safe, secure	adjective	322	core adjective core_500 core_1000 core_2000
før	before; until; before, until	conjunction	323	core conjunction core_500 core_1000 core_2000
føle	feel; sense; to feel, sense	verb	324	core verb core_500 core_1000 core_2000
tæt	close; dense; tight	adjective	325	core adjective core_500 core_1000 core_2000
opleve	experience; to experience; sense	verb	326	core verb core_500 core_1000 core_2000
eneste	only; sole; only, sole	adjective	327	core adjective core_500 core_1000 core_2000
projekt	project	noun	328	core noun core_500 core_1000 core_2000
tysk	German	adjective	329	core adjective core_500 core_1000 core_2000
samfund	society; community; society, community	noun	330	core noun core_500 core_1000 core_2000
bo	live; reside; dwell	verb	331	core verb core_500 core_1000 core_2000
kræve	demand; to demand; require	verb	332	core verb core_500 core_1000 core_2000
spørge	ask; inquire; to ask, inquire	verb	333	core verb core_500 core_1000 core_2000
hjælpe	help; to help; assist	verb	334	core verb core_500 core_1000 core_2000
forstå	understand; to understand	verb	335	core verb core_500 core_1000 core_2000
møde	meeting; encounter; appointment	noun	336	core noun core_500 core_1000 core_2000
selvfølgelig	of course; naturally; sure	adverb	337	core adverb core_500 core_1000 core_2000
dårlig	bad; unwell; poor	adjective	338	core adjective core_500 core_1000 core_2000
således	thus	adverb	339	core adverb core_500 core_1000 core_2000
situation		noun	340	core noun core_500 core_1000 core_2000
svare	answer; reply; respond	verb	341	core verb core_500 core_1000 core_2000
fortsætte	continue; to continue	verb	342	core verb core_500 core_1000 core_2000
plan	a plan; level; plane	noun	343	core noun core_500 core_1000 core_2000
hånd	anatomy; hand	noun	344	core noun core_500 core_1000 core_2000
fri	free; vacant; unoccupied	adjective	345	core adjective core_500 core_1000 core_2000
universitet	university	noun	346	core noun core_500 core_1000 core_2000
avis	journalism; newspaper	noun	347	core noun core_500 core_1000 core_2000
valg	choice; election	noun	348	core noun core_500 core_1000 core_2000
opgave	task	noun	349	core noun core_500 core_1000 core_2000
tal	number; figure; digit	noun	350	core noun core_500 core_1000 core_2000
slags	slag; genitive singular of slag	noun	351	core noun core_500 core_1000 core_2000
klub	club; a club	noun	352	core noun core_500 core_1000 core_2000
stat	state; polity; A state	noun	353	core noun core_500 core_1000 core_2000
morgen	morning	noun	354	core noun core_500 core_1000 core_2000
tekst	text; a text	noun	355	core noun core_500 core_1000 core_2000
til	more; additional; another	adverb	356	core adverb core_500 core_1000 core_2000
forælder	parent	noun	357	core noun core_500 core_1000 core_2000
hvilken	what; which; the	pronoun	358	core pronoun core_500 core_1000 core_2000
ene	alone; lonely	adjective	359	core adjective core_500 core_1000 core_2000
ret	justice; law; justice, law	noun	360	core noun core_500 core_1000 core_2000
ekstra	extra	adjective	361	core adjective core_500 core_1000 core_2000
ude	out; outside	adverb	362	core adverb core_500 core_1000 core_2000
flytte	move; remove; move, remove	verb	363	core verb core_500 core_1000 core_2000
undersøgelse	examination; investigation; test	noun	364	core noun core_500 core_1000 core_2000
antal	number; quantity; countable	noun	365	core noun core_500 core_1000 core_2000
alene	only; just	adverb	366	core adverb core_500 core_1000 core_2000
begge	both	pronoun	367	core pronoun core_500 core_1000 core_2000
ret	straight; rightly; properly	adverb	368	core adverb core_500 core_1000 core_2000
vende	turn; to turn; turn over	verb	369	core verb core_500 core_1000 core_2000
ren	clean; pure; mere	adjective	370	core adjective core_500 core_1000 core_2000
lokal	local; extension; lok	adjective	371	core adjective core_500 core_1000 core_2000
fremtid	future; grammar; future tense	noun	372	core noun core_500 core_1000 core_2000
ændre	change; alter; to change, to alter	verb	373	core verb core_500 core_1000 core_2000
aftale	arrangement; agreement; deal	noun	374	core noun core_500 core_1000 core_2000
væk	gone; away	adverb	375	core adverb core_500 core_1000 core_2000
krav	requirement; a requirement; demand	noun	376	core noun core_500 core_1000 core_2000
øje	anatomy; eye	noun	377	core noun core_500 core_1000 core_2000
præsident	president; chairman	noun	378	core noun core_500 core_1000 core_2000
samarbejde	cooperation; collaboration; partnership	noun	379	core noun core_500 core_1000 core_2000
koste	cost; price; for sale	verb	380	core verb core_500 core_1000 core_2000
forslag	proposal; suggestion; proposal, suggestion	noun	381	core noun core_500 core_1000 core_2000
musik	music	noun	382	core noun core_500 core_1000 core_2000
fylde	fill; to fill; fill up	verb	383	core verb core_500 core_1000 core_2000
privat	private; owned; privately held	adjective	384	core adjective core_500 core_1000 core_2000
oplyse	light up; illuminate; to light up, illuminate	verb	385	core verb core_500 core_1000 core_2000
fuld	full; complete; drunk	adjective	386	core adjective core_500 core_1000 core_2000
søndag	Sunday	noun	387	core noun core_500 core_1000 core_2000
ramme	affect; to affect; hit	verb	388	core verb core_500 core_1000 core_2000
medarbejder	employee	noun	389	core noun core_500 core_1000 core_2000
bygge	build; construct; to build, construct	verb	390	core verb core_500 core_1000 core_2000
længe	long	adverb	391	core adverb core_500 core_1000 core_2000
imod	mod; a variant of mod	preposition	392	core preposition core_500 core_1000 core_2000
pige	girl; woman; girl, woman	noun	393	core noun core_500 core_1000 core_2000
tilfælde	case; occurrence; case, occurrence	noun	394	core noun core_500 core_1000 core_2000
elev	pupil; student; trainee	noun	395	core noun core_500 core_1000 core_2000
social	sociable	adjective	396	core adjective core_500 core_1000 core_2000
igennem	gennem; alternative form of gennem	preposition	397	core preposition core_500 core_1000 core_2000
marked	market; fair; emporium	noun	398	core noun core_500 core_1000 core_2000
lære	teach; to teach; learn	verb	399	core verb core_500 core_1000 core_2000
far	father; dad; father, dad	noun	400	core noun core_500 core_1000 core_2000
udvikle	develop; to develop; evolve	verb	401	core verb core_500 core_1000 core_2000
lørdag	Saturday	noun	402	core noun core_500 core_1000 core_2000
mor	mother; geology; humus	noun	403	core noun core_500 core_1000 core_2000
kirke	Christianity; church	noun	404	core noun core_500 core_1000 core_2000
kunde	customer; shopper; client	noun	405	core noun core_500 core_1000 core_2000
åbne	open; to open	verb	406	core verb core_500 core_1000 core_2000
prøve	try; to try; test	verb	407	core verb core_500 core_1000 core_2000
halv	half	adjective	408	core adjective core_500 core_1000 core_2000
europæisk	European	adjective	409	core adjective core_500 core_1000 core_2000
hedde	be called; to be called; be named	verb	410	core verb core_500 core_1000 core_2000
